,experiment,experiment_group,seed,method,lower_tau,upper_tau,nominal_coverage,n,n_train,n_test,d,rho,covariance,noise_dist,sigma,heteroskedastic,hetero_strength,t_df,sparsity,lp_alpha,l1,l2,base_lr,batch_size,max_iter,fit_seconds_lower,fit_seconds_upper,fit_seconds,n_iter_lower,n_iter_upper,lower_test_pinball,upper_test_pinball,mean_test_pinball,lower_train_kkt_grad_inf,upper_train_kkt_grad_inf,coverage,mean_width,crossing_rate,winkler
410,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,1.0,1024,5000,2.8573342470008356,3.4163993610000034,6.273733608000839,5000,5000,0.12498988813568697,0.1357003185629265,0.13034510334930674,0.0019526873874178869,0.0016969405471933161,0.94,6.784570599729064,0.0,10.427608267944532
411,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,1.0,1024,5000,3.425409381001373,2.591512919001616,6.016922300002989,5000,5000,0.11992365601596539,0.11944488443162803,0.11968427022379671,0.001995772882800868,0.0014728921409611722,0.954,6.697864577062288,0.0,9.574741617903731
412,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,1.0,1024,5000,2.80009172499922,2.5069197280008666,5.3070114530000865,5000,5000,0.13818410686658358,0.14787794616794542,0.14303102651726451,0.0018224406822689486,0.0018405144201427285,0.934,6.680500899654833,0.0,11.442482121381154
413,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,1.0,1024,5000,3.685319991000142,2.8925292269996135,6.577849217999756,5000,5000,0.1022276822376339,0.11995787139053406,0.11109277681408397,0.0027539753446559232,0.0017686489161481518,0.959,6.852148659915352,0.0,8.887422145126711
414,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,1.0,1024,5000,2.75576333799836,2.609752598000341,5.365515935998701,5000,5000,0.13715047353246,0.1133953197792184,0.12527289665583918,0.001284424080614106,0.0016647995700350493,0.949,6.55921410896044,0.0,10.02183173246713
415,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,1.0,2048,5000,4.655669096000565,4.6378615430003265,9.293530639000892,5000,5000,0.12600185394345192,0.13674198461243625,0.1313719192779441,0.0015697613763369462,0.0012551746925406086,0.937,6.718648803244515,0.0,10.509753542235519
416,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,1.0,2048,5000,4.49485464099962,4.131712289999996,8.626566930999616,5000,5000,0.11974658533536851,0.11993380553873147,0.11984019543704999,0.0019328373188562985,0.0012548131357887323,0.952,6.607965087916109,0.0,9.587215634963993
417,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,1.0,2048,5000,5.078120449999915,4.517028225998729,9.595148675998644,5000,5000,0.13889858379259504,0.14904988058479762,0.14397423218869632,0.001571270156187881,0.001702322401096999,0.931,6.638071427526792,0.0,11.5179385750957
418,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,1.0,2048,5000,4.303901937000774,5.117623834999904,9.421525772000678,5000,5000,0.10198836439103837,0.12028014965825122,0.1111342570246448,0.0025887594860121263,0.001983620310885026,0.957,6.777132524800504,0.0,8.89074056197158
419,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,1.0,2048,5000,4.085400530999323,4.30855810399953,8.393958634998853,5000,5000,0.13733870115170915,0.11405822678147849,0.12569846396659382,0.0014225512708371374,0.0016697313122933568,0.947,6.478778067826891,0.0,10.0558771173275
420,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,32,5000,1.9698884610006644,1.9653075650003302,3.9351960260009946,5000,5000,0.14887616599914164,0.1580115691685233,0.15344386758383247,0.0017726325999553325,0.0017556078683582665,0.992,10.574765590337073,0.0,12.275509406706592
421,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,32,5000,1.3743292409999412,1.3911498360012047,2.765479077001146,5000,5000,0.14709298026802423,0.14049147973568812,0.14379223000185617,0.00179280743122572,0.002071181097944823,0.989,10.283620282713967,0.0,11.503378400148492
422,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,32,5000,1.3740099370006646,1.423386983000455,2.7973969200011197,5000,5000,0.15232518934239225,0.1584149996488848,0.15537009449563854,0.0017584045722919427,0.0028249932429557224,0.983,10.408722893077497,0.0,12.429607559651075
423,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,32,5000,1.3292368899983558,1.318522852998285,2.647759742996641,5000,5000,0.13381760504638668,0.14485791449074326,0.13933775976856497,0.0018712220595373899,0.0023447859379287068,0.989,10.696311958588876,0.0,11.147020781485192
424,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,32,5000,1.3084735110005568,2.0576706009996997,3.3661441120002564,5000,5000,0.156629128271335,0.1363346709443585,0.14648189960784674,0.0019319904198405943,0.0018739828035563915,0.988,10.513291600627586,0.0,11.718551968627732
425,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,64,5000,2.0646410070003185,1.5319362250011181,3.5965772320014366,5000,5000,0.13473849037900942,0.14623851068933447,0.14048850053417195,0.0018545284261680909,0.002387295167565907,0.985,9.180398929445936,0.0,11.239080042733748
426,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,64,5000,1.3527735660009057,1.3822143470006267,2.7349879130015324,5000,5000,0.13481049646764545,0.12959684147331096,0.1322036689704782,0.0020494706228594223,0.002378743415105148,0.983,8.963477230375965,0.0,10.576293517638252
427,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,64,5000,1.4008345439997356,1.406501819001278,2.8073363630010135,5000,5000,0.1406989731829213,0.14800635653277494,0.14435266485784812,0.00209092205376206,0.002365624556448394,0.974,8.945782238410807,0.0,11.548213188627845
428,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,64,5000,1.4878421090015763,1.4559852040001715,2.943827313001748,5000,5000,0.12081000230095143,0.13163120264791286,0.12622060247443215,0.0025961270757881155,0.001913202901508427,0.986,9.335817653354145,0.0,10.097648197954564
429,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,64,5000,2.002959808000014,2.154829613000402,4.157789421000416,5000,5000,0.14508396029058002,0.12292307643084914,0.13400351836071459,0.0019502053075646625,0.002560979802655847,0.979,9.036038102674455,0.0,10.720281468857161
430,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,128,5000,1.649905102000048,1.5258275059986772,3.175732607998725,5000,5000,0.12822972595568535,0.13868977256714113,0.13345974926141324,0.0022481155368585474,0.0021525926484188126,0.98,8.3167402510115,0.0,10.676779940913052
431,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,128,5000,1.5219392840008368,1.4640551489992504,2.985994433000087,5000,5000,0.12852732780347184,0.12417745621805397,0.1263523920107629,0.0021934676299187844,0.0025879617603106397,0.975,8.159538129256804,0.0,10.108191360861026
432,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,128,5000,1.4373052310002095,1.5813287690016296,3.018634000001839,5000,5000,0.1380071170795195,0.14307113076044664,0.14053912391998308,0.0024337781262816958,0.0028123640567196176,0.962,8.115402021335075,0.0,11.24312991359864
433,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,128,5000,1.963046441998813,2.2376972310012206,4.200743673000034,5000,5000,0.11369589992455914,0.12539451497382206,0.1195452074491906,0.0030581272673288152,0.0018816048011302715,0.98,8.450087589197292,0.0,9.563616595935244
434,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,128,5000,1.9356811340003333,1.4206230919990048,3.356304225999338,5000,5000,0.14008275197700779,0.11807324690514907,0.12907799944107842,0.002411320218672665,0.002169326891116836,0.974,8.161693909230209,0.0,10.32623995528627
435,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,256,5000,1.6016804270002467,1.5989119860005303,3.200592413000777,5000,5000,0.12445581787918214,0.13535104435215367,0.1299034311156679,0.0026038569183197725,0.0022357118560589776,0.968,7.7554049798577624,0.0,10.392274489253426
436,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,256,5000,1.7861230909984442,1.7898975179996341,3.5760206089980784,5000,5000,0.1243561400715964,0.12144611797015463,0.12290112902087552,0.0022188700755728912,0.0023671968716247284,0.973,7.678620625210077,0.0,9.832090321670035
437,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,256,5000,2.192632866999702,2.4911970680004742,4.683829935000176,5000,5000,0.1365712199782762,0.1434838229981679,0.14002752148822206,0.002186038924350365,0.0023668707552971405,0.954,7.534148935360862,0.0,11.202201719057758
438,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,256,5000,1.8339975779999804,1.62186495899914,3.4558625369991205,5000,5000,0.1088489489286307,0.12171508527097734,0.11528201709980401,0.0031046413658974495,0.0019277201873654933,0.975,7.8193534699432625,0.0,9.222561367984317
439,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,256,5000,1.7249989440006175,1.6502471220010193,3.375246066001637,5000,5000,0.13796408207594518,0.11520514855140507,0.12658461531367513,0.0019953013633398817,0.0022622095569325607,0.965,7.5223810803218765,0.0,10.126769225094005
440,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,512,5000,2.037381149000794,2.2919844830012153,4.329365632002009,5000,5000,0.12344577544430382,0.13434410551487866,0.12889494047959124,0.0029626445731851343,0.002024050520029856,0.959,7.342525483851236,0.0,10.311595238367293
441,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,512,5000,3.07722139499856,2.264695310999741,5.341916705998301,5000,5000,0.12240710997243226,0.11965994821600326,0.12103352909421776,0.0024144514152272334,0.0016723833068940347,0.966,7.266977590938328,0.0,9.682682327537416
442,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,512,5000,1.939736966000055,1.9845231119998061,3.924260077999861,5000,5000,0.13668919630571907,0.1439507958741346,0.14031999608992685,0.002335531988453655,0.002368496602217353,0.948,7.204631246878774,0.0,11.22559968719414
443,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,512,5000,2.157225042999926,2.189731276001112,4.346956319001038,5000,5000,0.10614499895880943,0.12032606408932867,0.11323553152406904,0.00263194771642332,0.001804165583202419,0.971,7.4211424795563055,0.0,9.05884252192552
444,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,512,5000,2.9699884349993226,2.2256495759993413,5.195638010998664,5000,5000,0.13670745310764523,0.1136742030130976,0.1251908280603714,0.0016777600092254712,0.0024174394782472916,0.962,7.095246587181764,0.0,10.015266244829709
445,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,1024,5000,2.745903586001077,2.73372630799895,5.479629894000027,5000,5000,0.12326890090182735,0.1341084090523334,0.12868865497708037,0.0020756237077535974,0.0020443532983029943,0.948,7.075193878355473,0.0,10.295092398166423
446,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,1024,5000,2.927809339000305,3.8575464690002264,6.785355808000531,5000,5000,0.12099042388493672,0.1192561891994562,0.12012330654219647,0.0030482664264502206,0.001523046518096469,0.959,6.992171436074974,0.0,9.609864523375713
447,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,1024,5000,3.083400098999846,2.7516085249990283,5.835008623998874,5000,5000,0.13701996841772054,0.14514819343367497,0.14108408092569774,0.002429828139018049,0.00204861679152263,0.943,6.928614698355659,0.0,11.286726474055813
448,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,1024,5000,2.8215371379992575,3.4039761389994965,6.225513276998754,5000,5000,0.10393758354474783,0.11968939539016261,0.11181348946745523,0.0022025439683337343,0.0016596563461225395,0.965,7.134977140054702,0.0,8.945079157396412
449,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,1024,5000,3.4548309880010493,2.7791741080000065,6.234005096001056,5000,5000,0.13664228775777337,0.11291568175192453,0.12477898475484894,0.00179252049988502,0.002201599483863566,0.956,6.820469211107082,0.0,9.98231878038791
450,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,2048,5000,3.92814859399914,4.412472994999916,8.340621588999056,5000,5000,0.12467050667372413,0.13492438250822505,0.1297974445909746,0.002139452294115539,0.0016143256687431082,0.946,6.929654190884783,0.0,10.38379556727796
451,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,2048,5000,4.659179870001026,3.7790382690000115,8.438218139001037,5000,5000,0.12027070576261405,0.11952268272348027,0.11989669424304716,0.0024526862763089652,0.0015939779719066486,0.957,6.807107677033675,0.0,9.59173553944377
452,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,2048,5000,4.5707285959997535,4.909429815999829,9.480158411999582,5000,5000,0.13781235662157582,0.1464565485328388,0.1421344525772073,0.0021386200123972954,0.0015569355126408642,0.939,6.832314548960906,0.0,11.370756206176575
453,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,2048,5000,4.27646920799998,3.894676502000948,8.171145710000928,5000,5000,0.10299748110563453,0.11973626549791938,0.11136687330177696,0.0026270927062973797,0.0016902755662030363,0.963,6.958502079027208,0.0,8.90934986414215
454,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,2.0,2048,5000,5.192621137999595,3.942753418999928,9.135374556999523,5000,5000,0.13692890798812093,0.11317161519084847,0.1250502615894847,0.0013886045342889526,0.002060082172278628,0.953,6.645235449660332,0.0,10.00402092715877
455,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,32,5000,1.2979235790007806,1.394880933999957,2.6928045130007376,5000,5000,0.22283260953046688,0.22549352806298192,0.2241630687967244,0.0006607395607923008,0.0010967961262820483,0.996,16.9844850681145,0.0,17.933045503737944
456,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,32,5000,1.281481342999541,1.8106008820013813,3.0920822250009223,5000,5000,0.21471835157621996,0.20182127788332574,0.20826981472977285,0.001015246274612344,0.0014734306625659617,0.997,16.364169937398813,0.0,16.66158517838182
457,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,32,5000,2.1504970969999704,1.7288376319993404,3.8793347289993108,5000,5000,0.2135905057361311,0.23086261555676837,0.22222656064644974,0.0009859438726174136,0.0009645974184305548,0.994,16.99675419962896,0.0,17.77812485171597
458,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,32,5000,1.3343376839984558,1.3567304700009117,2.6910681539993675,5000,5000,0.21259998130327237,0.21364133484876408,0.2131206580760182,0.0010010839598649222,0.0011351023334806821,0.999,17.001215139316006,0.0,17.049652646081448
459,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,32,5000,1.3033925429990632,1.2927520510002068,2.59614459399927,5000,5000,0.23487184631284289,0.21006866593368526,0.22247025612326407,0.0015246570703621302,0.0012197618773656228,0.999,16.97372508156738,0.0,17.797620489861114
460,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,64,5000,1.3279699520007853,1.3373161720010103,2.6652861240017955,5000,5000,0.17589454377696848,0.18912122370695317,0.1825078837419608,0.0011683568480363778,0.0011600401801832104,0.994,13.283265053894079,0.0,14.600630699356858
461,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,64,5000,1.688956314999814,2.230233528000099,3.919189842999913,5000,5000,0.1762309283909672,0.1670476265253353,0.17163927745815127,0.0013868167040466959,0.0012342401985477754,0.992,13.021874808703364,0.0,13.731142196652096
462,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,64,5000,1.9031070769997314,1.3143835159989976,3.217490592998729,5000,5000,0.17461581881176425,0.19153837279610111,0.18307709580393267,0.0014138305832010136,0.0014606565821871022,0.992,13.368529400890326,0.0,14.646167664314609
463,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,64,5000,1.3570276120008202,1.3665301050004928,2.723557717001313,5000,5000,0.16726975388374127,0.1774732314927935,0.1723714926882674,0.001497843825967579,0.0017346328104425378,0.998,13.693144567962335,0.0,13.789719415061382
464,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,64,5000,1.3858679729983123,1.416881002000082,2.8027489749983943,5000,5000,0.19259117682312568,0.16825560215106525,0.18042338948709546,0.0014483666748515867,0.0017480647255071874,0.998,13.49505612607299,0.0,14.433871158967632
465,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,128,5000,1.4824132419998932,1.827261742999326,3.3096749849992193,5000,5000,0.15740542155029932,0.16508033238395567,0.1612428769671275,0.0014818027906272982,0.0019357261999322203,0.993,11.314596947147843,0.0,12.899430157370194
466,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,128,5000,2.291880406000928,1.9599508350001997,4.251831241001128,5000,5000,0.15451358199270748,0.1460193594628949,0.1502664707278012,0.0015675271666690802,0.002017257479518374,0.989,10.953596054021437,0.0,12.02131765822409
467,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,128,5000,1.5216008460010926,1.4481075840012636,2.969708430002356,5000,5000,0.15565476057771604,0.1636699196537769,0.15966234011574648,0.0015215950638403433,0.002259367131595827,0.986,10.930358312575125,0.0,12.772987209259714
468,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,128,5000,1.5328873640009988,1.4171903030000976,2.9500776670010964,5000,5000,0.14072016182446112,0.15244251456298005,0.1465813381937206,0.0020193846497187076,0.0015982736000255226,0.995,11.460095046697239,0.0,11.726507055497637
469,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,128,5000,1.436455166000087,1.4147820159996627,2.8512371819997497,5000,5000,0.16574542622253613,0.1429732451038008,0.15435933566316845,0.0018891738303625641,0.001786216101372384,0.991,11.184056306961871,0.0,12.348746853053472
470,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,256,5000,2.2890921360012726,2.4817311229999177,4.77082325900119,5000,5000,0.14155980875013013,0.1504121603666512,0.14598598455839068,0.002050757315082016,0.002101724929780253,0.988,9.815660044139443,0.0,11.678878764671248
471,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,256,5000,1.6362810489990807,1.6124625470001774,3.248743595999258,5000,5000,0.14064885219769524,0.13678462220071821,0.13871673719920674,0.0020502064515495032,0.0019927673912370817,0.987,9.7373110042844,0.0,11.097338975936534
472,Heavy-tailed,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,256,5000,1.786943536999388,1.6993246149995684,3.4862681519989565,5000,5000,0.1447865369767304,0.14964270826220177,0.1472146226194661,0.001666754884056895,0.002134456354650907,0.979,9.493045000422223,0.0,11.777169809557282
473,Heavy-tailed,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,256,5000,1.6845456999999442,1.977563440999802,3.662109140999746,5000,5000,0.12567285618800428,0.13557290728294136,0.13062288173547282,0.0020600674963307166,0.0017604562407746325,0.986,9.808855470561088,0.0,10.44983053883782
474,Heavy-tailed,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,256,5000,2.514927510999769,2.0495358780008246,4.5644633890005935,5000,5000,0.15032753705362048,0.127959350349023,0.13914344370132176,0.0023445680531291122,0.0022639474847581634,0.984,9.631896503409566,0.0,11.131475496105734
475,Heavy-tailed,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,512,5000,2.03398307200041,2.071868414999699,4.105851487000109,5000,5000,0.13243572301662837,0.14151566363243304,0.1369756933245307,0.002229752962485725,0.0023465028492670463,0.984,8.799436536898966,0.0,10.958055465962453
476,Heavy-tailed,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.0,identity,student_t,1.0,False,0.5,3.0,0.2,0.0,0.0,0.0,5.0,512,5000,2.2573143579993484,2.0397788190002757,4.297093176999624,5000,5000,0.13196222848261205,0.12841165407221752,0.13018694127741479,0.00235100214618935,0.0022072206726624867,0.98,8.732784372847227,0.0,10.414955302193178
