seed,N_SUB,split,kind,method,tau,metric,value,method_label
123,25000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.0047239999999999,proxSGD
123,25000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.0063129994500351,proxSGD
123,25000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0,proxSGD
123,25000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.00032,proxSGD
123,25000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.00054,proxSGD
123,25000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.0016914382247008,proxSGD
123,25000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0,proxSGD
123,25000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.0079199999999999,proxSGD
123,25000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0036039999999999,proxSGD
123,25000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.0047507439045599,proxSGD
123,25000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0,proxSGD
123,25000,train,metric,proxSGD,0.1,pinball,0.0564309723116541,proxSGD
123,25000,train,metric,proxSGD,0.1,rmse,0.5864927750367458,proxSGD
123,25000,test,metric,proxSGD,0.1,pinball,0.063452936406414,proxSGD
123,25000,test,metric,proxSGD,0.1,rmse,0.6013883205188761,proxSGD
123,25000,train,metric,proxSGD,0.5,pinball,0.1325016943074215,proxSGD
123,25000,train,metric,proxSGD,0.5,rmse,0.3626126951203178,proxSGD
123,25000,test,metric,proxSGD,0.5,pinball,0.1405644152712354,proxSGD
123,25000,test,metric,proxSGD,0.5,rmse,0.3826912503510259,proxSGD
123,25000,train,metric,proxSGD,0.9,pinball,0.0603209022609007,proxSGD
123,25000,train,metric,proxSGD,0.9,rmse,0.585662789111622,proxSGD
123,25000,test,metric,proxSGD,0.9,pinball,0.0668309180676702,proxSGD
123,25000,test,metric,proxSGD,0.9,rmse,0.5979733693885608,proxSGD
123,25000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.78382,proxSGD
123,25000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8772014756208404,proxSGD
123,25000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.3028385447408424,proxSGD
123,25000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.2760235080168592,proxSGD
123,25000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0,proxSGD
123,25000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.3933454992708911,proxSGD
123,25000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0,proxSGD
123,25000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8772014756208404,proxSGD
123,25000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.4226468136316559,proxSGD
123,25000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0,proxSGD
123,25000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.5599349194206475,proxSGD
123,25000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0,proxSGD
123,25000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8772014756208404,proxSGD
123,50000,train,timing,proxSGD,0.1,fit_seconds,47.687643572000525,proxSGD
123,50000,train,timing,proxSGD,0.1,n_iter,5000.0,proxSGD
123,50000,train,timing,proxSGD,0.5,fit_seconds,47.23352540699943,proxSGD
123,50000,train,timing,proxSGD,0.5,n_iter,5000.0,proxSGD
123,50000,train,timing,proxSGD,0.9,fit_seconds,47.1958253469993,proxSGD
123,50000,train,timing,proxSGD,0.9,n_iter,5000.0,proxSGD
123,50000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.00704,proxSGD
123,50000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.0038399999999999,proxSGD
123,50000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.0048804834290877,proxSGD
123,50000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0,proxSGD
123,50000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.00112,proxSGD
123,50000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.0010075125480428,proxSGD
123,50000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.0017043191051733,proxSGD
123,50000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0,proxSGD
123,50000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.0059799999999999,proxSGD
123,50000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0028799999999999,proxSGD
123,50000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.003773061777262,proxSGD
123,50000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0,proxSGD
123,50000,train,metric,proxSGD,0.1,pinball,0.0580890983245168,proxSGD
123,50000,train,metric,proxSGD,0.1,rmse,0.5898911603192022,proxSGD
123,50000,test,metric,proxSGD,0.1,pinball,0.0611774524223924,proxSGD
123,50000,test,metric,proxSGD,0.1,rmse,0.5923712594153817,proxSGD
123,50000,train,metric,proxSGD,0.5,pinball,0.1351454105709654,proxSGD
123,50000,train,metric,proxSGD,0.5,rmse,0.3676537625648339,proxSGD
123,50000,test,metric,proxSGD,0.5,pinball,0.1383156590777767,proxSGD
123,50000,test,metric,proxSGD,0.5,rmse,0.3734575416449805,proxSGD
123,50000,train,metric,proxSGD,0.9,pinball,0.062284911480879,proxSGD
123,50000,train,metric,proxSGD,0.9,rmse,0.5938321438761202,proxSGD
123,50000,test,metric,proxSGD,0.9,pinball,0.0650431361318229,proxSGD
123,50000,test,metric,proxSGD,0.9,rmse,0.5990618279088777,proxSGD
123,50000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.80078,proxSGD
123,50000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8883835482758173,proxSGD
123,50000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.262205885542154,proxSGD
123,50000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.3010487815931825,proxSGD
123,50000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0,proxSGD
123,50000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.4272010757583124,proxSGD
123,50000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0,proxSGD
123,50000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8883835482758173,proxSGD
123,50000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.4734355102787274,proxSGD
123,50000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0,proxSGD
123,50000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.6224213125552656,proxSGD
123,50000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0,proxSGD
123,50000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8883835482758173,proxSGD
123,75000,train,timing,proxSGD,0.1,fit_seconds,49.92979378900054,proxSGD
123,75000,train,timing,proxSGD,0.1,n_iter,5000.0,proxSGD
123,75000,train,timing,proxSGD,0.5,fit_seconds,49.84855085900017,proxSGD
123,75000,train,timing,proxSGD,0.5,n_iter,5000.0,proxSGD
123,75000,train,timing,proxSGD,0.9,fit_seconds,49.18260585500048,proxSGD
123,75000,train,timing,proxSGD,0.9,n_iter,5000.0,proxSGD
123,75000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.0075333333333333,proxSGD
123,75000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.0040253333333333,proxSGD
123,75000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.0058432900152139,proxSGD
123,75000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0,proxSGD
123,75000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.00096,proxSGD
123,75000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.0011159972746936,proxSGD
123,75000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.0018329050572423,proxSGD
123,75000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0,proxSGD
123,75000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.0058533333333333,proxSGD
123,75000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0029319999999999,proxSGD
123,75000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.0035821403092009,proxSGD
123,75000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0,proxSGD
123,75000,train,metric,proxSGD,0.1,pinball,0.0586709186844773,proxSGD
123,75000,train,metric,proxSGD,0.1,rmse,0.593290069803527,proxSGD
123,75000,test,metric,proxSGD,0.1,pinball,0.0601169166326026,proxSGD
123,75000,test,metric,proxSGD,0.1,rmse,0.5951732599903666,proxSGD
123,75000,train,metric,proxSGD,0.5,pinball,0.1354734295524918,proxSGD
123,75000,train,metric,proxSGD,0.5,rmse,0.3686390658524131,proxSGD
123,75000,test,metric,proxSGD,0.5,pinball,0.1382411702997345,proxSGD
123,75000,test,metric,proxSGD,0.5,rmse,0.3733944679547562,proxSGD
123,75000,train,metric,proxSGD,0.9,pinball,0.0623497648851182,proxSGD
123,75000,train,metric,proxSGD,0.9,rmse,0.5910663243263491,proxSGD
123,75000,test,metric,proxSGD,0.9,pinball,0.0645564181239081,proxSGD
123,75000,test,metric,proxSGD,0.9,rmse,0.5937860621501739,proxSGD
123,75000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.80472,proxSGD
123,75000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8897352233535949,proxSGD
123,75000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.2467333475651077,proxSGD
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.3047819902215574,proxSGD
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0,proxSGD
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.4465034887427882,proxSGD
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0,proxSGD
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8897352233535949,proxSGD
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.4746852304989484,proxSGD
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0,proxSGD
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.6398859869963831,proxSGD
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0,proxSGD
123,75000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8897352233535949,proxSGD
123,100000,train,timing,proxSGD,0.1,fit_seconds,55.66819772599956,proxSGD
123,100000,train,timing,proxSGD,0.1,n_iter,5000.0,proxSGD
123,100000,train,timing,proxSGD,0.5,fit_seconds,65.09863114100062,proxSGD
123,100000,train,timing,proxSGD,0.5,n_iter,5000.0,proxSGD
123,100000,train,timing,proxSGD,0.9,fit_seconds,59.2895431070001,proxSGD
123,100000,train,timing,proxSGD,0.9,n_iter,5000.0,proxSGD
123,100000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.00835,proxSGD
123,100000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.0046379999999999,proxSGD
123,100000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.0060527164369177,proxSGD
123,100000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0,proxSGD
123,100000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.00114,proxSGD
123,100000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.0018013302271888,proxSGD
123,100000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.0025530613920446,proxSGD
123,100000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0,proxSGD
123,100000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.0059699999999999,proxSGD
123,100000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0032079999999999,proxSGD
123,100000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.0037586375187101,proxSGD
123,100000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0,proxSGD
123,100000,train,metric,proxSGD,0.1,pinball,0.0589690190329587,proxSGD
123,100000,train,metric,proxSGD,0.1,rmse,0.5940411454288468,proxSGD
123,100000,test,metric,proxSGD,0.1,pinball,0.0602151963053373,proxSGD
123,100000,test,metric,proxSGD,0.1,rmse,0.595472756418265,proxSGD
123,100000,train,metric,proxSGD,0.5,pinball,0.1357028202583213,proxSGD
123,100000,train,metric,proxSGD,0.5,rmse,0.3690507537955694,proxSGD
123,100000,test,metric,proxSGD,0.5,pinball,0.1385266443282327,proxSGD
123,100000,test,metric,proxSGD,0.5,rmse,0.3734543061936702,proxSGD
123,100000,train,metric,proxSGD,0.9,pinball,0.0626062670707753,proxSGD
123,100000,train,metric,proxSGD,0.9,rmse,0.5925526505299056,proxSGD
123,100000,test,metric,proxSGD,0.9,pinball,0.0643221451058951,proxSGD
123,100000,test,metric,proxSGD,0.9,rmse,0.5956439937781408,proxSGD
123,100000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.80548,proxSGD
123,100000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8922861187031152,proxSGD
123,100000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.2453734141123247,proxSGD
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.3219078956829321,proxSGD
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0,proxSGD
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.4485158521601633,proxSGD
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0,proxSGD
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8922861187031152,proxSGD
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.5057486083559255,proxSGD
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0,proxSGD
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.6553912371761477,proxSGD
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0,proxSGD
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8922861187031152,proxSGD
123,250000,train,timing,proxSGD,0.1,fit_seconds,81.21394851900004,proxSGD
123,250000,train,timing,proxSGD,0.1,n_iter,5000.0,proxSGD
123,250000,train,timing,proxSGD,0.5,fit_seconds,80.4635756409998,proxSGD
123,250000,train,timing,proxSGD,0.5,n_iter,5000.0,proxSGD
123,250000,train,timing,proxSGD,0.9,fit_seconds,78.82651973300017,proxSGD
123,250000,train,timing,proxSGD,0.9,n_iter,5000.0,proxSGD
123,250000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.008236,proxSGD
123,250000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.0044963999999999,proxSGD
123,250000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.0061974379591326,proxSGD
123,250000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0,proxSGD
123,250000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.000484,proxSGD
123,250000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.000336,proxSGD
123,250000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.0007859958938249,proxSGD
123,250000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0,proxSGD
123,250000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.0061439999999999,proxSGD
123,250000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0034763999999999,proxSGD
123,250000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.0039905221326031,proxSGD
123,250000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0,proxSGD
123,250000,train,metric,proxSGD,0.1,pinball,0.0592481546827861,proxSGD
123,250000,train,metric,proxSGD,0.1,rmse,0.5945562086705634,proxSGD
123,250000,test,metric,proxSGD,0.1,pinball,0.0597454838635699,proxSGD
123,250000,test,metric,proxSGD,0.1,rmse,0.5953801690460507,proxSGD
123,250000,train,metric,proxSGD,0.5,pinball,0.1363634842415311,proxSGD
123,250000,train,metric,proxSGD,0.5,rmse,0.3692216332191843,proxSGD
123,250000,test,metric,proxSGD,0.5,pinball,0.136867147573729,proxSGD
123,250000,test,metric,proxSGD,0.5,rmse,0.3699938189674751,proxSGD
123,250000,train,metric,proxSGD,0.9,pinball,0.0632227070515742,proxSGD
123,250000,train,metric,proxSGD,0.9,rmse,0.5921693584555789,proxSGD
123,250000,test,metric,proxSGD,0.9,pinball,0.0633775292878423,proxSGD
123,250000,test,metric,proxSGD,0.9,rmse,0.5935667261390428,proxSGD
123,250000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.81076,proxSGD
123,250000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8948980888030933,proxSGD
123,250000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.2312301315141223,proxSGD
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.311328575147929,proxSGD
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0,proxSGD
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.4596253089248834,proxSGD
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0,proxSGD
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8948980888030933,proxSGD
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.480777561817799,proxSGD
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0,proxSGD
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.6616791128881025,proxSGD
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0,proxSGD
123,250000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8948980888030933,proxSGD
123,500000,train,timing,proxSGD,0.1,fit_seconds,115.62977170999966,proxSGD
123,500000,train,timing,proxSGD,0.1,n_iter,5000.0,proxSGD
123,500000,train,timing,proxSGD,0.5,fit_seconds,115.9402145640006,proxSGD
123,500000,train,timing,proxSGD,0.5,n_iter,5000.0,proxSGD
123,500000,train,timing,proxSGD,0.9,fit_seconds,113.35389825499988,proxSGD
123,500000,train,timing,proxSGD,0.9,n_iter,5000.0,proxSGD
123,500000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.0072839999999999,proxSGD
123,500000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.0038863999999999,proxSGD
123,500000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.0054372354590721,proxSGD
123,500000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0,proxSGD
123,500000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.000666,proxSGD
123,500000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.0004315176707793,proxSGD
123,500000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.0008419903276388,proxSGD
123,500000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0,proxSGD
123,500000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.0058819999999999,proxSGD
123,500000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0032083999999999,proxSGD
123,500000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.0037586276659982,proxSGD
123,500000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0,proxSGD
123,500000,train,metric,proxSGD,0.1,pinball,0.059290215999973,proxSGD
123,500000,train,metric,proxSGD,0.1,rmse,0.5934439651919626,proxSGD
123,500000,test,metric,proxSGD,0.1,pinball,0.059571026773746,proxSGD
123,500000,test,metric,proxSGD,0.1,rmse,0.5932340334414363,proxSGD
123,500000,train,metric,proxSGD,0.5,pinball,0.1365260670212028,proxSGD
123,500000,train,metric,proxSGD,0.5,rmse,0.3692913168199425,proxSGD
123,500000,test,metric,proxSGD,0.5,pinball,0.1358051475639068,proxSGD
123,500000,test,metric,proxSGD,0.5,rmse,0.3676586945446232,proxSGD
123,500000,train,metric,proxSGD,0.9,pinball,0.0633026492893649,proxSGD
123,500000,train,metric,proxSGD,0.9,rmse,0.5907736065171768,proxSGD
123,500000,test,metric,proxSGD,0.9,pinball,0.0629943883527438,proxSGD
123,500000,test,metric,proxSGD,0.9,rmse,0.5878237054903351,proxSGD
123,500000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.81316,proxSGD
123,500000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8903241527172222,proxSGD
123,500000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.2256541512648993,proxSGD
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.3311994873486684,proxSGD
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0,proxSGD
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.4743340264433555,proxSGD
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0,proxSGD
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8903241527172222,proxSGD
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.5141828335495806,proxSGD
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0,proxSGD
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.685514050727563,proxSGD
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0,proxSGD
123,500000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8903241527172222,proxSGD
123,750000,train,timing,proxSGD,0.1,fit_seconds,166.51549122699998,proxSGD
123,750000,train,timing,proxSGD,0.1,n_iter,5000.0,proxSGD
123,750000,train,timing,proxSGD,0.5,fit_seconds,166.30505292600083,proxSGD
123,750000,train,timing,proxSGD,0.5,n_iter,5000.0,proxSGD
123,750000,train,timing,proxSGD,0.9,fit_seconds,180.0015051070004,proxSGD
123,750000,train,timing,proxSGD,0.9,n_iter,5000.0,proxSGD
123,750000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.0069426666666666,proxSGD
123,750000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.0036637333333333,proxSGD
123,750000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.0049522924983157,proxSGD
123,750000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0,proxSGD
123,750000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.00086,proxSGD
123,750000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.0008209728516926,proxSGD
123,750000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.0012006058622091,proxSGD
123,750000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0,proxSGD
123,750000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.0066346666666666,proxSGD
123,750000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0035743999999999,proxSGD
123,750000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.0041983310668112,proxSGD
123,750000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0,proxSGD
123,750000,train,metric,proxSGD,0.1,pinball,0.0593390924586459,proxSGD
123,750000,train,metric,proxSGD,0.1,rmse,0.5934822925053338,proxSGD
123,750000,test,metric,proxSGD,0.1,pinball,0.059579298326716,proxSGD
123,750000,test,metric,proxSGD,0.1,rmse,0.5938550928805242,proxSGD
123,750000,train,metric,proxSGD,0.5,pinball,0.1366920164863002,proxSGD
123,750000,train,metric,proxSGD,0.5,rmse,0.3696261144321848,proxSGD
123,750000,test,metric,proxSGD,0.5,pinball,0.1368438900630919,proxSGD
123,750000,test,metric,proxSGD,0.5,rmse,0.3690478416285369,proxSGD
123,750000,train,metric,proxSGD,0.9,pinball,0.0634279724244655,proxSGD
123,750000,train,metric,proxSGD,0.9,rmse,0.5930985791993346,proxSGD
123,750000,test,metric,proxSGD,0.9,pinball,0.0635908316561013,proxSGD
123,750000,test,metric,proxSGD,0.9,rmse,0.5935224888711734,proxSGD
123,750000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.81098,proxSGD
123,750000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8953538000057408,proxSGD
123,750000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.2317012998281736,proxSGD
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.3190531079152079,proxSGD
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0,proxSGD
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.4656983156111728,proxSGD
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0,proxSGD
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8953538000057408,proxSGD
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.5019319367235654,proxSGD
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0,proxSGD
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.6783656104150295,proxSGD
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0,proxSGD
123,750000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8953538000057408,proxSGD
123,1000000,train,timing,proxSGD,0.1,fit_seconds,232.1230855929998,proxSGD
123,1000000,train,timing,proxSGD,0.1,n_iter,5000.0,proxSGD
123,1000000,train,timing,proxSGD,0.5,fit_seconds,234.4490256279996,proxSGD
123,1000000,train,timing,proxSGD,0.5,n_iter,5000.0,proxSGD
123,1000000,train,timing,proxSGD,0.9,fit_seconds,218.17100024799947,proxSGD
123,1000000,train,timing,proxSGD,0.9,n_iter,5000.0,proxSGD
123,1000000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.0073419999999999,proxSGD
123,1000000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.0041209999999999,proxSGD
123,1000000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.0057058107518347,proxSGD
123,1000000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0,proxSGD
123,1000000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.000472,proxSGD
123,1000000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.0008486673680051,proxSGD
123,1000000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.001162164812985,proxSGD
123,1000000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0,proxSGD
123,1000000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.0062369999999999,proxSGD
