seed,N_SUB,split,kind,method,tau,metric,value
123,100000,train,metric,proxSGD,0.1,rmse,0.5940411454288468
123,100000,test,metric,proxSGD,0.1,pinball,0.06021519630533733
123,100000,test,metric,proxSGD,0.1,rmse,0.595472756418265
123,100000,train,metric,proxSGD,0.5,pinball,0.1357028202583213
123,100000,train,metric,proxSGD,0.5,rmse,0.36905075379556945
123,100000,test,metric,proxSGD,0.5,pinball,0.1385266443282327
123,100000,test,metric,proxSGD,0.5,rmse,0.3734543061936702
123,100000,train,metric,proxSGD,0.9,pinball,0.06260626707077539
123,100000,train,metric,proxSGD,0.9,rmse,0.5925526505299056
123,100000,test,metric,proxSGD,0.9,pinball,0.06432214510589516
123,100000,test,metric,proxSGD,0.9,rmse,0.5956439937781408
123,100000,test,pi,proxSGD,"PI(0.1,0.9)",coverage,0.80548
123,100000,test,pi,proxSGD,"PI(0.1,0.9)",mean_width,0.8922861187031152
123,100000,test,pi,proxSGD,"PI(0.1,0.9)",winkler,1.2453734141123247
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_r,0.3219078956829321
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__pearson_p,0.0
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_r,0.4485158521601633
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__spearman_p,0.0
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_y__mean_width,0.8922861187031152
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_r,0.5057486083559255
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__pearson_p,0.0
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_r,0.6553912371761477
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__spearman_p,0.0
123,100000,test,corr,proxSGD,"PI(0.1,0.9)",width_vs_q50hat__mean_width,0.8922861187031152
123,250000,train,timing,proxSGD,0.1,fit_seconds,81.21394851900004
123,250000,train,timing,proxSGD,0.1,n_iter,5000.0
123,250000,train,timing,proxSGD,0.5,fit_seconds,80.4635756409998
123,250000,train,timing,proxSGD,0.5,n_iter,5000.0
123,250000,train,timing,proxSGD,0.9,fit_seconds,78.82651973300017
123,250000,train,timing,proxSGD,0.9,n_iter,5000.0
123,250000,train,kkt,proxSGD,0.1,kkt_intercept_abs,0.008236000000000005
123,250000,train,kkt,proxSGD,0.1,kkt_grad_inf,0.0044963999999999725
123,250000,train,kkt,proxSGD,0.1,kkt_grad_l2,0.00619743795913262
123,250000,train,kkt,proxSGD,0.1,frac_near_zero_resid,0.0
123,250000,train,kkt,proxSGD,0.5,kkt_intercept_abs,0.000484
123,250000,train,kkt,proxSGD,0.5,kkt_grad_inf,0.000336
123,250000,train,kkt,proxSGD,0.5,kkt_grad_l2,0.0007859958938249505
123,250000,train,kkt,proxSGD,0.5,frac_near_zero_resid,0.0
123,250000,train,kkt,proxSGD,0.9,kkt_intercept_abs,0.006143999999999995
123,250000,train,kkt,proxSGD,0.9,kkt_grad_inf,0.0034763999999999754
123,250000,train,kkt,proxSGD,0.9,kkt_grad_l2,0.003990522132603139
123,250000,train,kkt,proxSGD,0.9,frac_near_zero_resid,0.0
123,250000,train,metric,proxSGD,0.1,pinball,0.0592481546827861
123,250000,train,metric,proxSGD,0.1,rmse,0.5945562086705634
123,250000,test,metric,proxSGD,0.1,pinball,0.059745483863569926
123,250000,test,metric,proxSGD,0.1,rmse,0.5953801690460507
123,250000,train,metric,proxSGD,0.5,pinball,0.13636348424153114
123,250000,train,metric,proxSGD,0.5,rmse,0.3692216332191843
123,250000,test,metric,proxSGD,0.5,pinball,0.136867147573729
123,250000,test,metric,proxSGD,0.5,rmse,0.36999381896747513
123,250000,train,metric,proxSGD,0.9,pinball,0.06322270705157425
123,250000,train,metric,proxSGD,0.9,rmse,0.5921693584555789
